	S_marcescens_SER00094	S_liquefaciens_FDAARGOS_125	S_marcescens_WVU-002	S_marcescens_UMH2	S_marcescens_AR_0124	S_marcescens_AR_0027	S_ficaria_NCTC12148	S_marcescens_WVU-003	S_marcescens_UMH3	S_marcescens_4201	S_marcescens_E28	S_marcescens_AR_0099	S_marcescens_AR_0130	S_marcescens_CAV1761	S_marcescens_U36365	S_marcescens_N10A28	S_marcescens_3024	S_marcescens_AR_0131	S_marcescens_WVU-001	S_liquefaciens_ATCC_27592	S_marcescens_UMH1	S_marcescens_C110	S_liquefaciens_S1	S_marcescens_AS-1	S_marcescens_1140	S_marcescens_N4-5	S_marcescens_ATCC_274	S_marcescens_UMH11	S_marcescens_UMH6	S_marcescens_SGAir0764	S_marcescens_WVU-006	S_marcescens_95	S_marcescens_WVU-010	S_marcescens_FDAARGOS_65	S_marcescens_SM39	S_marcescens_UMH10	S_marcescens_CAV1492	S_marcescens_WW4	S_marcescens_UMH7	S_marcescens_WVU-007	S_proteamaculans_336X	S_marcescens_B3R3	S_marcescens_BP2	S_marcescens_AR_0121	S_liquefaciens_HUMV-21	S_marcescens_AR_0091	S_marcescens_WVU-008	S_proteamaculans_568	S_marcescens_332	S_marcescens_WVU-004	S_marcescens_UMH8	S_liquefaciens_FG3	S_quinivorans_NCTC13188	S_marcescens_2838	S_quinivorans_PKL	S_marcescens_1602	S_marcescens_ATCC_13880	S_marcescens_AR_0122	S_marcescens_UMH5	S_marcescens_UMH12	S_marcescens_BWH-35	S_marcescens_WVU-009	S_marcescens_WVU-005	S_marcescens_SmUNAM836	S_marcescens_UMH9	S_marcescens_BWH-23	S_marcescens_Db11	S_marcescens_RSC-14	S_marcescens_SMB2099	S_marcescens_AR_0123
S_marcescens_WVU-006	0.9519233720400729	0.8374835001359803	0.9446995092024539	0.9894017351129364	0.9447609734717416	0.9444310329721006	0.8777995678365637	0.952567130157283	0.944705181776346	0.9890655799180329	0.9444950942951438	0.94423153705398	0.9851691575091576	0.9446514954787851	0.9510087638168284	0.9450550974173086	0.9448079830779785	0.9447558757192177	0.9525667836790517	0.8366501961318443	0.9524842377558059	0.944806439515207	0.8366441626148029	0.952627069756769	0.944811715069746	0.9520682236227824	0.9524414925373135	0.9526241271282632	0.9859613583188909	0.9522317448747154	1.0	0.9455772798667301	0.9443027949183304	0.9447566910253481	0.9448541054832714	0.9526239001135073	0.9446570756029686	0.9521639669608508	0.9900376652806653	0.9443027926497277	0.8358699558742416	0.9513505443998216	0.9522957091073856	0.9447175506445673	0.8372324952792016	0.9441379625399725	0.9445700445831475	0.8373126198862098	0.9434633165104542	0.9446978164053624	0.9522843754313319	0.8375299512591389	0.836144222826087	0.9448319030192133	0.837017699066447	0.9451257997218359	0.9517252566735113	0.9447544464902187	0.944296985965694	0.9527303559127439	0.9456530976190476	0.9866519807758323	0.9513803323469157	0.9450595921205098	0.9450028971746179	0.9524716051364365	0.9524418273645546	0.9900076201232034	0.9447921004145554	0.9447565592635213
S_marcescens_95	0.9518054149627134	0.8388238621262458	0.9783582553290084	0.9463079880952381	0.9615854554240154	0.962657846117312	0.8809009258756451	0.951402234371286	0.9616480255853247	0.9464157950191572	0.9905364302806178	0.9614068966351974	0.9451004763056093	0.9908258614792647	0.9506134826834586	0.9790201117318436	0.960856536713705	0.9616156897386254	0.9514049869265511	0.8390283108866443	0.9514747079942558	0.9608510475962689	0.8385383880761799	0.9517393135345666	0.9608578139201148	0.9516475723668208	0.9519247720068276	0.9514961181233628	0.9456736178374492	0.9517565562591329	0.9469529133669307	1.0	0.9784074646581692	0.9614225000000001	0.9611474523062064	0.951496351512265	0.9908185912783242	0.9507740473344489	0.9469256812153364	0.9784011587485516	0.8378094366197182	0.9501121871992301	0.9506533748502994	0.9615663658359546	0.8390253850415512	0.9616071878025169	0.9785821480611046	0.8386886946715535	0.9735847460844802	0.9783464133456906	0.9523272090753844	0.8393273529411763	0.838681467760181	0.9608977580838324	0.8391639431818182	0.9616574004344679	0.9512800433734939	0.961624732639729	0.9790765196078431	0.9515444102810473	0.9997212836920691	0.9416656465863453	0.9507381145184475	0.9619378065296253	0.9618083506902401	0.9516896443065171	0.9517841886701871	0.9470077873977876	0.961390594777563	0.9616205638915779
S_marcescens_WVU-010	0.9516330320366133	0.8376125452609159	0.9998539605492168	0.9445108538513667	0.962219842377843	0.9623642071929429	0.8794044222163727	0.9516512138465042	0.9623273554270462	0.9444496351351351	0.9781966750285064	0.9621540193215008	0.9423253530751707	0.9781117928555381	0.9493684562685545	0.9895222587397949	0.9623888753111564	0.9622421708903341	0.9516492165793669	0.8375878233864434	0.9514091562428929	0.9623877619370899	0.8376665233447638	0.9514111098185203	0.9623960040751642	0.952072730195178	0.9516723261223541	0.9515845268425841	0.9427875108077362	0.9516043043275942	0.9444437747891496	0.9774407925840093	1.0	0.9624345267210146	0.9617268321566842	0.95158457688808	0.9781177455608001	0.9489048289145705	0.9438247097357128	0.9999906071633787	0.8361208586132177	0.9488319129046968	0.9496924897025173	0.9622525156950673	0.8385907671957672	0.9621318233040342	0.9853011047131583	0.8372221538878354	0.9734168682949098	0.9998508412299362	0.9516782848498953	0.838843240074607	0.8370321707317075	0.9623867541874151	0.8371715077424612	0.9627551404810071	0.950915089017341	0.962251206278027	0.9876246953025815	0.9512263648771611	0.9775506499535748	0.9403519045771916	0.9506552943850874	0.9624640027075811	0.9625871232259517	0.951441315909091	0.9517640575736807	0.9447737361142599	0.9618238653759568	0.962247084548105
S_marcescens_FDAARGOS_65	0.9526810332103322	0.8385729679869779	0.9629281986874859	0.9453924066865125	0.9861259205698251	0.9877352427184467	0.8806508403582719	0.9529987677508016	0.9859650620719178	0.9453892442124376	0.9600887623066104	0.9863419831678896	0.943850629386991	0.9602783781902554	0.9530570055197792	0.9624406116000903	0.9976730985638403	0.9863931803420655	0.9529995167201101	0.8379177429893819	0.952988889397756	0.9976731044658667	0.8377707717041801	0.9545067711745437	0.9976732913633681	0.9547644727612813	0.9546787692666979	0.9527745071704986	0.9444596511355654	0.9546262394761459	0.9454072802009591	0.9603104301075268	0.9627524734343206	1.0	0.9875968519313304	0.9527745071704986	0.9602796867022511	0.9525727959465684	0.9455797983963347	0.9627576803074835	0.836554557860262	0.9530892210767471	0.9531086933271332	0.9864035267373891	0.8386250284167794	0.986580377806563	0.961982124248497	0.8380521943915057	0.9585796868377681	0.9629311360036207	0.9544673454207344	0.8382494579288026	0.8371785768500949	0.9976693918519978	0.8376951409800164	0.9867649967693303	0.9541243348837211	0.986399937202252	0.9623314388651204	0.9534722801377725	0.9604597274683242	0.9406827730769232	0.9528720995869664	0.9862649549162731	0.9865599286486487	0.9532513672860747	0.9529734162635337	0.9459792066758117	0.986661643273591	0.9863982914681682
S_marcescens_SM39	0.9523701113172541	0.8382261843168957	0.9624657939227781	0.9457006811862836	0.9872110114298039	0.9899420212089077	0.881618105179704	0.9528488883785025	0.9869743010291596	0.9456555461025522	0.9597881509613103	0.987184321413184	0.9438172821235612	0.9597677093538606	0.9530208215363194	0.9627553705815279	0.9872903068011156	0.9870962923043759	0.9528498323380801	0.8373806592812751	0.9527512739441495	0.987290729457198	0.8376335049346492	0.9540787573270808	0.9872916112422228	0.954405873501058	0.954295152869238	0.9527332588668815	0.9443714875262299	0.9542490676973531	0.945399150614992	0.9598564849215925	0.9622825525114156	0.9877075622852233	1.0	0.9527332634730539	0.9597646966868876	0.9528733970622524	0.9458080677337045	0.9622899474885845	0.8376002361339923	0.9531077620593692	0.9535397160957296	0.987028364224138	0.8383681982224617	0.9865909161457209	0.9619288755384267	0.8386537976418975	0.9589230826347306	0.962470137080192	0.9541702936378467	0.8378943227357735	0.8375299187652315	0.9872871594078525	0.8385847073371805	0.9876769840241798	0.9536928654562382	0.9871028583746497	0.962140971650663	0.9529823604060915	0.9598215774240232	0.9409818984375001	0.9527986791579922	0.9870171732588133	0.9880522540716612	0.9529627727588603	0.9529657719990714	0.9460961999537143	0.9875442196531793	0.9870933728448275
S_marcescens_UMH10	0.9896754378560878	0.8364455481639169	0.9517142025028441	0.9525939973021583	0.9528486607142856	0.9523936474094451	0.8766962396907216	0.9899038308144417	0.9529427690557453	0.9530547105203876	0.9508974257190397	0.9519440768361582	0.9531145988439308	0.9505382889822596	0.9537853628398112	0.9520677096255455	0.9526647115384616	0.9527882102857143	0.9899443711946252	0.8360166193029491	0.9915380439742792	0.9526660714285715	0.8359188213432439	0.9584758537127612	0.9526718845889627	0.9582117436927886	0.9594313448352135	0.9999973203125001	0.9535335253296322	0.9584544682259487	0.9525790307971015	0.9507415711908723	0.9517161183162685	0.9529304279176201	0.9531339972369329	1.0	0.9505505907074481	0.9533173948256467	0.9524483568181819	0.9517098339021616	0.8355774979778917	0.9531164250669046	0.9535593242336095	0.9527982335466179	0.8363055284121085	0.9518035986471252	0.9516402512449073	0.8370383243823846	0.9498939774594977	0.951712220705347	0.9596217321270963	0.8362947197010143	0.8364325903939558	0.9526690199221435	0.8367018959411603	0.9528372114727977	0.9590430889821153	0.9527996732175504	0.9519063865735526	0.9911159022556392	0.9508558392772232	0.949023566274212	0.9898739227895392	0.9530219762935948	0.9528646502620187	0.990810324947589	0.9906264844407064	0.9533392604428214	0.9527455491859667	0.9527881398537477
S_marcescens_CAV1492	0.9512341342092914	0.8376818306010931	0.9788177405670909	0.9451725005799118	0.9613722421838545	0.9601940325203251	0.8798113526570049	0.950485412037037	0.9610577674201818	0.9455610461893765	0.9946974453157243	0.9614191919663708	0.9439274352392066	0.9999979672070057	0.9496159017941453	0.9797082397504455	0.9606272955390336	0.9614615799299884	0.9504863819444443	0.8372401601325237	0.9507987255358806	0.9606288940520448	0.837135538293813	0.9516230600571973	0.9606377341389728	0.9515017599234815	0.9520135949727293	0.9508618827376782	0.944411344361603	0.9513549249463903	0.9456132524498366	0.9902973601361413	0.9788596805896808	0.9608435770843037	0.9604204549696685	0.9508621116561551	1.0	0.9494543483329448	0.9454873192982456	0.9788624145633236	0.8351570803522289	0.9494641498829042	0.9493889468757314	0.9614123471768551	0.8377765800984144	0.9611384440804867	0.9784981605049595	0.8370345332235034	0.970843975791434	0.9788090555927663	0.9518705778834721	0.8374321596117552	0.8368123751724139	0.9606537104283055	0.8368655644714998	0.9614638165266106	0.951488700284091	0.9614641997200187	0.9792898291750955	0.9508398029094322	0.990390176483096	0.9400520487613057	0.95073349519118	0.9603792955768781	0.9616718576796618	0.9510891244454821	0.9513097908834588	0.9458331474568362	0.9608864449112978	0.9614629234717685
S_marcescens_WW4	0.9527977095976624	0.8369122535961642	0.9488341510287136	0.9516619490561747	0.9519017261219793	0.9530654984964144	0.8782361608066184	0.9527319639233371	0.9520790854503465	0.9520141638379724	0.9481877106443238	0.9519542044669583	0.9519814651428571	0.9483296228597873	0.9819914193409433	0.9489539511754069	0.951806865534649	0.9519816582103322	0.9527319729425028	0.8366250240899359	0.9528541171150802	0.951806727856815	0.836531448349308	0.9677427664298403	0.9518105485425751	0.9672805402401068	0.9677715115248227	0.9524512170978627	0.9528835146347084	0.9682429223539941	0.9522923660308811	0.9494111703139868	0.9486533596927247	0.9519815935706086	0.9523126860465115	0.9524509808773904	0.9483266365949572	1.0	0.9524820617620345	0.9486471893357432	0.8355377591792656	0.9815132770053476	0.9890680558471552	0.9519393982015217	0.8370743821419082	0.9517742268752878	0.9487687552883546	0.8368197376251014	0.9473220112254443	0.9488263486321501	0.9677677573610803	0.8365728890069037	0.8363834641225478	0.9518022854520422	0.8370171327721967	0.9520995031199445	0.967722378566761	0.9519840659594095	0.9489253529016357	0.953121209439528	0.9494292338805614	0.9463511852134147	0.9526198798185941	0.9520760166937169	0.9521312226871221	0.9529902031144211	0.9534183235691753	0.9520564462622132	0.952174857076994	0.9519839520405811
S_marcescens_UMH7	0.9528152536973835	0.8376798513513514	0.9444000565482922	0.9903178202716824	0.9450223334864493	0.9457317455896008	0.8772864808543892	0.9525411747262774	0.9448526934626935	0.9895599895331799	0.9445173863365863	0.9449791430545957	0.9859825102969868	0.944620717960711	0.951501869900272	0.9448835974499089	0.945454246260069	0.9447770348166935	0.9525630230435774	0.8373251048760557	0.9524942116087752	0.9454579355581129	0.8367002165196471	0.952805829318651	0.9454569873417722	0.9519199299883314	0.952410472260431	0.9524275920873124	0.9866124685193226	0.952923536305147	0.9904435231539425	0.9456202910752947	0.9440843302462164	0.9452628676470589	0.9452778246753246	0.9524273715325147	0.94462395696913	0.9524116318181818	1.0	0.9440847729839621	0.8366856962372974	0.9518183865127858	0.9530933728890918	0.9447377519022366	0.8372921212121213	0.944750418775886	0.9443829382716049	0.8372664008738394	0.9430977727054299	0.9443982764080525	0.9522888178694159	0.8376251632762314	0.8366966440401846	0.945457838895282	0.8373443775649796	0.9454132220676867	0.9517677938475666	0.9447811943739912	0.9444749651293587	0.9523849126786121	0.9456433694344163	0.9876051855779429	0.9517852823769561	0.9455001342903451	0.945463106323836	0.9526283755997258	0.9528998902606309	0.9903282119757981	0.9452079043438077	0.9447772001845017
S_marcescens_WVU-007	0.9518140288593679	0.8377241934626628	0.9998499342359769	0.944470532731377	0.9622924628545699	0.9624927665836542	0.8796833430002636	0.9516594262295083	0.9623911827478879	0.944509297455528	0.9785083546325879	0.9622624006287898	0.9424310585021627	0.9784147076023392	0.9495716491548651	0.9896136055276382	0.9625831237276633	0.9623032443347543	0.9516571038251367	0.8377866162978953	0.9515648646188852	0.9625820153811354	0.837939794628752	0.9514179181204933	0.9625899479520255	0.9520641745120552	0.9516748278268964	0.9515740609367894	0.9428075840909093	0.9516050906976743	0.9444200227686703	0.9777767061006729	0.9999898601800422	0.9626273176257363	0.9619022050113895	0.951574281491587	0.9784200405040505	0.9489416205802357	0.9439046249435157	1.0	0.8360182905752092	0.9488489721969007	0.949774296177615	0.9623136092418125	0.8389148332451032	0.9622283397161522	0.9853078742004265	0.8371865054054054	0.9735852274285715	0.9998567640232108	0.9517186761284319	0.8391130990415335	0.8369439713436064	0.9625811380090498	0.8372243965283428	0.9628848404494383	0.9510281971765795	0.9623128645132347	0.9877291857021997	0.9513608399726838	0.9778289224338133	0.9401807164988383	0.9508308714448237	0.9626700496613996	0.9627436584816401	0.9516188605867637	0.9518501256855576	0.9448440975056689	0.9620225641602881	0.9623077069777877
S_proteamaculans_336X	0.8355766351606805	0.8798668839005551	0.8361705594594594	0.8359336239035088	0.8369427953184542	0.8368559358869873	0.8494103136434918	0.835346595916174	0.836998146551724	0.8348610154765139	0.8361645264040235	0.8369444565217391	0.8348201759610179	0.8354680905349794	0.8361128987854253	0.8362311846028735	0.8369200626191124	0.8369116702937975	0.8353471117678666	0.8795621703163018	0.8354762250404748	0.83692897903621	0.8799928234160443	0.8358256972327727	0.8369299727742988	0.836044118918919	0.8360809889219131	0.8353094609814966	0.8356527320010949	0.8360405208898535	0.8358670547945205	0.8371118047006155	0.8361367333153202	0.8369723242506812	0.8373673280350781	0.8353092384017162	0.8354654046639232	0.835559624831309	0.8362919224467502	0.8361377897865443	1.0	0.8356617435622318	0.8359622150710646	0.836917630576714	0.879932267991277	0.836990769022475	0.8363633958673193	0.9564658150851583	0.8368766768039813	0.8361711513513513	0.8363839271255061	0.8795976413301663	0.956236907836153	0.8369470234204793	0.9564982193605684	0.837202415393013	0.8361412432138979	0.8369076598639456	0.8363688996763754	0.8350854437869824	0.8374507493685097	0.8327680890538034	0.8350231394722673	0.8362722164948454	0.8367947058823528	0.8355190175913397	0.8357096875848956	0.8359894243421054	0.8373628139471535	0.836916743743199
S_marcescens_B3R3	0.9531367652947721	0.8370428448738594	0.948246204778157	0.9503758266309204	0.9518691742909425	0.9521361955778436	0.8775247946952307	0.9527811434977579	0.951655550983082	0.9510340927329469	0.9477559773103286	0.9514314373297001	0.950031903690369	0.9480424590930342	0.993152549662093	0.9485570199727644	0.9520500114705207	0.9520212571690755	0.952781177130045	0.8366276858836206	0.9532103399369654	0.9520497912365222	0.8371419055244197	0.9686901423487544	0.9520500367056665	0.9685012363798088	0.9684802820341994	0.9522015798842902	0.9511408441116406	0.9684482089222614	0.9510692244076888	0.9485988030702807	0.9482473742889647	0.952150016014642	0.9523358506703653	0.9522015598575879	0.9480418489948574	0.981044912167952	0.9512340779981966	0.9482463208191126	0.8354920796341135	1.0	0.9838239966130398	0.9520312981651377	0.8375824986580784	0.9514279325084365	0.9487411885430763	0.8372463362879399	0.9478342670157069	0.9482476496018201	0.9684892067360957	0.8365922873900293	0.8370103113156471	0.9520484029371272	0.836781707449701	0.9521601103194668	0.9679134046306506	0.952028449185593	0.9484358793064623	0.9527432590591941	0.9485939817702087	0.9461513103448277	0.9520852123379527	0.9521336440677967	0.9519490123739688	0.9530205351095055	0.9540297102095409	0.9513336085489315	0.9522549920073077	0.9520289125946318
S_marcescens_BP2	0.9542591172536782	0.837037653169952	0.9498026088950025	0.9524146255707763	0.9528806773370448	0.954217244732577	0.878645385610766	0.9532785820391628	0.9528677808792745	0.9529703777878926	0.9486298228393585	0.9529906638811514	0.9528550320806599	0.948386570093458	0.9852812316840094	0.9492301686417501	0.9528779589456496	0.9529747805897377	0.953278800360117	0.8365244250871081	0.9537291007194246	0.9528763307674365	0.8370599094540612	0.9683519312346506	0.9528782015395382	0.9679386421122698	0.9685885666443403	0.9532604352703612	0.9527885159660006	0.968540102862254	0.9527325113947128	0.9494554015823543	0.9498740564090805	0.9530325815470643	0.9531834984738202	0.9532602109041957	0.948385710280374	0.9893997011155545	0.9530485541343079	0.9498694657188719	0.8359967959073774	0.9849563957446811	1.0	0.9529311606313834	0.837573248	0.9528190238812891	0.9493296343402226	0.836840083512931	0.9480572425170868	0.9497972352132049	0.9685795442418854	0.8367210095642933	0.8367890816599731	0.9528765445636956	0.8371114227970898	0.9529511087817376	0.9677349003101462	0.9529817850510677	0.9495718306322758	0.9536316130493885	0.9494546655478304	0.947516662835249	0.9534755056689342	0.9529775250758107	0.9526285160241524	0.9538356073923823	0.9547966383549397	0.9530877256153144	0.952654265249538	0.9529789090064996
S_marcescens_AR_0121	0.9517152244617497	0.8384657131302238	0.9632168633190723	0.9447409431345354	0.9937864421521035	0.987654746889747	0.8804683752315429	0.952656145404664	0.991394371911038	0.9447141729754531	0.9604768819493731	0.9942138119312436	0.9432255417814508	0.9605572748483435	0.9529458888632695	0.9631923439260761	0.9859793951875134	0.9999858928571429	0.9526563648834019	0.8382773956913008	0.9529890811428571	0.9859802406243227	0.8383864780382645	0.9538545968850207	0.9859765416305291	0.954597130055147	0.9539505607906227	0.9525993947007767	0.9438823454207345	0.9543399815583219	0.9442695273061038	0.9606103273952817	0.9628052775904697	0.9862258720173536	0.9864115848406547	0.9525993809958885	0.9605556602893142	0.9523648034227569	0.944736234184495	0.9627991346369972	0.8371358581987408	0.9531599330099332	0.9533956385205863	1.0	0.8387000916195096	0.9907647055202135	0.9610043167701865	0.8380908932461875	0.9590689401140684	0.9632127448772799	0.9540043644261544	0.8382769199785176	0.8373688486140725	0.9859772425753306	0.837743671641791	0.9917621545135303	0.9536395900506679	0.9999988335647689	0.962436103286385	0.9533216280137772	0.960711678709056	0.938980793958172	0.9525484189995411	0.9905576911795518	0.9910665757701916	0.9532699384685506	0.9525545481788844	0.9447272092485549	0.9886861530442035	0.9999858928571429
S_liquefaciens_HUMV-21	0.8364086620835537	0.9888318266639021	0.837584195264698	0.8371600457727518	0.8386977086698978	0.8387630647327424	0.8507472826375962	0.8363066181529506	0.8394460165642532	0.8371737580645163	0.8383220377044635	0.838899940780619	0.8377279631136425	0.8376966176069773	0.8375151081441922	0.8382892015005359	0.838631634356489	0.8386952519536511	0.836304292140778	0.98867710120783	0.8365120345285523	0.8386343134087237	0.9884648860135551	0.8369287603085925	0.8386307969843835	0.8368441783912929	0.8375308402240598	0.8360545684877276	0.8377425488599348	0.8373288710968774	0.8374961528114072	0.8383322308331026	0.8384210580474933	0.8387253839935328	0.8386676196916419	0.8360543467933492	0.8376985472880893	0.8375252658295484	0.8371822876344086	0.8384218047493402	0.8797886864509851	0.8377345875736475	0.837361247002398	0.8386972521551723	1.0	0.8385507901833872	0.837931648850882	0.8802804617604618	0.8377525357817984	0.8375833705772812	0.8377779401549559	0.9852323072060684	0.8801300288600288	0.8386405411954766	0.8805015906348058	0.8385214235831319	0.8372648244680851	0.8386994827586207	0.837670787443469	0.8359696605674887	0.838461856984479	0.8328339415730337	0.8356491501191422	0.8387315212104838	0.8388012220726785	0.8366858579409419	0.8366570801171146	0.8376792496626182	0.838507322243091	0.8386968238146553
S_marcescens_AR_0091	0.9519684481574732	0.8380592657342658	0.9625689263110309	0.9441900571559214	0.9905840197084789	0.9851154848355406	0.880542907339927	0.9522289238486091	0.9900406842214389	0.9437252843870383	0.9595210326859308	0.9914879357056207	0.9439684620658134	0.9595083127187866	0.9524868067033977	0.9625171698537683	0.9860745409159973	0.9908890151826016	0.9522291472868217	0.8374345218800648	0.9527198262459992	0.9861426574033868	0.8375189313384986	0.9538636941068563	0.9861410247503257	0.9539903295948731	0.9543036768095895	0.9517604541346589	0.9437218152499425	0.9530879289940829	0.9441696912168344	0.959772261246091	0.9623934552845529	0.9862253087757313	0.9863877392241379	0.9517602327157705	0.9594332905484249	0.9522366882516188	0.9451513356401385	0.9623912985546522	0.8374334478096267	0.9519492352808483	0.9525436275191106	0.9908978974358975	0.8381924181427804	1.0	0.961538009362461	0.8394083462878584	0.958559024332061	0.9625675203435806	0.9539676636155606	0.837461710491368	0.837322314071696	0.9861501064060804	0.837927815468114	0.9898907182777893	0.9535939091328414	0.9908970687179488	0.9620188299531981	0.9528080856423173	0.9598023315688162	0.9406601638065523	0.9520433409350058	0.989990982050753	0.9901994801414017	0.9531656627056673	0.952614882325796	0.9452796012906199	0.9884674076406381	0.9908882027082478
S_marcescens_WVU-008	0.9512740350079564	0.8381625916020324	0.984972436796261	0.9441559897344343	0.9613103592814372	0.9620795087877424	0.8793362201208301	0.951509287967553	0.961289873192436	0.9447264446424594	0.9778388733684453	0.9611683111996459	0.9423503121439964	0.977855374073242	0.9490329838892672	0.9862435318969159	0.9612910453736655	0.9611526266873202	0.9514930171248311	0.8385275878028859	0.9512826499207967	0.9612916926156584	0.838146373390558	0.9510447260115606	0.9612916770462634	0.9515100710194732	0.9513793875201474	0.9512454281207753	0.9427853155006859	0.9513031045675864	0.9449489539561914	0.977338054583625	0.9846788433786078	0.9613414507887137	0.9613080835214447	0.9512456421811626	0.9778539946079532	0.9486846134996659	0.9445830114017438	0.9846785568760611	0.8366500651996739	0.9494046734463276	0.9492491030577579	0.961111650807701	0.8385930458076614	0.9613575565912118	1.0	0.8377693907392364	0.9725570313219716	0.9849735755258127	0.95135007565337	0.8385408431793769	0.8367692365591397	0.9612885053380784	0.8374323039480801	0.9614314056224899	0.9509980432283284	0.9611607899977871	0.9859075909951609	0.951240644429317	0.9773010011668611	0.9397845792637116	0.9506988397915251	0.9613835717468806	0.9619557200447929	0.9513131313818924	0.9514824710949898	0.9446468533809417	0.9607807954545454	0.9611566076565612
S_proteamaculans_568	0.8366120431266848	0.880426434145188	0.837285844402277	0.8382032314293376	0.838084179389313	0.8362751002405774	0.8518588349020605	0.8362760222947254	0.8379433542063709	0.8379265548455805	0.8382480848076382	0.8393922337042925	0.837109318936877	0.8376049200661521	0.8373054829931974	0.8375299347116432	0.8379074755965293	0.8379177245508983	0.8362708890701467	0.8795441833052682	0.8363334172759274	0.8379071746203904	0.8796790604829071	0.8369564975450081	0.8379086605206074	0.8363845183982684	0.8371007916779251	0.8368977000000001	0.8377361960456696	0.8378986535391166	0.8382282105545139	0.8384172091062395	0.8371761300813008	0.8379512995116656	0.8385943417443774	0.8368974815789474	0.837638811690102	0.8372837217533351	0.8373103140495868	0.8371770596205961	0.9560105663716815	0.8378053850224926	0.8368022309144862	0.8379241888949375	0.8798828864503817	0.839677069558318	0.837371224489796	1.0	0.8380688372739915	0.8372677717538629	0.8375932951132952	0.8800363882991273	0.987398029272315	0.8379194738269596	0.9878369989637306	0.8378093307943416	0.8372799374490073	0.8379146107784431	0.8381600396615546	0.8362455231143554	0.8385052039381152	0.8335588581952118	0.8385457794079121	0.8382856747878455	0.8380303731953148	0.836576939220496	0.8364343582089552	0.8374970447679209	0.8377184438430313	0.8379243739793143
S_marcescens_332	0.9505348117452048	0.8381844065484311	0.9744995005753739	0.9442416658642273	0.9592999241885809	0.9594969815777042	0.8797808103727716	0.9502839957567186	0.9586822088637437	0.9445073881673882	0.9708697810394611	0.9596211187322611	0.9433877506053269	0.9709390439276486	0.9493575	0.9747793064774548	0.9582951310507675	0.9594855367366413	0.950283229608675	0.8378624773164697	0.9501574214876034	0.9582953766233766	0.837652083672915	0.9495073483412323	0.95830187012987	0.9498621557884708	0.9503374833015268	0.9502548352165725	0.9435331400384985	0.9500205579399141	0.944756598062954	0.972973836104513	0.9740111647139904	0.9593249916607102	0.959617000959693	0.950255065913371	0.9709292528195489	0.948448478926301	0.9443064365041043	0.9740112313347118	0.8368277546489037	0.9490257122405152	0.9487925934690015	0.9594732395038169	0.8375613203463204	0.9596736254789272	0.9734295812979763	0.8385539637883009	1.0	0.974503843498274	0.9498445407196972	0.8377955113636364	0.8381635318444997	0.958300661313179	0.8385881510272073	0.9599322309711287	0.949467361308677	0.9594869291338585	0.9740142631217051	0.9502810082840237	0.97293732304038	0.9402890533980583	0.9491693050011741	0.9599429020643302	0.9601437894736841	0.9500953358472779	0.9503297350993378	0.944852416123582	0.9598759752616556	0.959485663167939
S_marcescens_WVU-004	0.9514492682926828	0.8371348871781258	0.9999871925441967	0.9446032702276314	0.9624833460932223	0.9621772768259694	0.8795487714663144	0.9513404921750964	0.9625757730116175	0.9447794081908191	0.9779601138174369	0.9625265961754781	0.9427829775662814	0.9780321789970766	0.9494855851548271	0.9896130732217573	0.9621892243517475	0.9624477805206464	0.9513425878884101	0.8371140748720711	0.9512543368850602	0.9621861375422774	0.8367164137931035	0.9514236315055763	0.9621877204058624	0.9519906490825687	0.9514734052424032	0.9513061148955495	0.9429141778180994	0.9513697128965037	0.9446077313025687	0.9770509576682858	0.9998771218568666	0.9622217095754291	0.9619306258534365	0.9513063351498637	0.9780348515519569	0.9486908258122744	0.9444141623449831	0.9998807369439072	0.8359812614802808	0.9484814009990917	0.9492604	0.9624626452770924	0.837361402763018	0.962452040171519	0.9852296867675261	0.8369608027027026	0.9734646692518247	1.0	0.9517285750754235	0.837583879402348	0.8365427029943351	0.9621861456923771	0.8367451055766106	0.9626426944631249	0.9509113725490197	0.9624551166965888	0.9879909551037696	0.9511052366930918	0.9771869346617238	0.9395089278827614	0.9508857748074309	0.9623526695201622	0.9627488229988727	0.9512525855427145	0.9514049806598408	0.9448236386250567	0.9621480152843336	0.9624549652232444
