	Serratia_marcescens_N10A28	Serratia_marcescens_AR_0130	Serratia_marcescens_AR_0027	Serratia_marcescens_AR_0099	Serratia_marcescens_ATCC_13880	Serratia_marcescens_CAV1761	Serratia_marcescens_AR_0091	Serratia_marcescens_UMH10	Serratia_marcescens_AR_0124	Serratia_marcescens_UMH8	Serratia_marcescens_Db11	Serratia_marcescens_UMH11	Serratia_marcescens_SGAir0764	Serratia_marcescens_95	Serratia_marcescens_WVU-001	Serratia_marcescens_WVU-010	Serratia_marcescens_C110	Serratia_marcescens_UMH6	Serratia_marcescens_WVU-007	Serratia_marcescens_AR_0131	Serratia_marcescens_BP2	Serratia_marcescens_RSC-14	Serratia_marcescens_WVU-006	Serratia_marcescens_U36365	Serratia_marcescens_WVU-003	Serratia_marcescens_UMH1	Serratia_marcescens_4201	Serratia_marcescens_SMB2099	Serratia_marcescens_UMH3	Serratia_marcescens_WVU-005	Serratia_marcescens_2838	Serratia_marcescens_E28	Serratia_marcescens_B3R3	Serratia_marcescens_1602	Serratia_marcescens_BWH-23	Serratia_marcescens_AR_0123	Serratia_marcescens_WVU-002	Serratia_marcescens_UMH9	Serratia_marcescens_SER00094	Serratia_marcescens_SM39	Serratia_marcescens_332	Serratia_marcescens_UMH12	Serratia_marcescens_UMH7	Serratia_marcescens_SmUNAM836	Serratia_marcescens_ATCC_274	Serratia_marcescens_CAV1492	Serratia_marcescens_WW4	Serratia_marcescens_AR_0121	Serratia_marcescens_3024	Serratia_marcescens_1140	Serratia_marcescens_FDAARGOS_65	Serratia_marcescens_BWH-35	Serratia_marcescens_N4-5	Serratia_marcescens_AR_0122	Serratia_marcescens_AS-1	Serratia_marcescens_WVU-004	Serratia_marcescens_UMH5	Serratia_marcescens_WVU-008	Serratia_marcescens_WVU-009	Serratia_marcescens_UMH2
Serratia_marcescens_WVU-006	0.9450550974173086	0.9851691575091576	0.9444310329721006	0.94423153705398	0.9517252566735113	0.9446514954787851	0.9441379625399725	0.9526239001135073	0.9447609734717416	0.9522843754313319	0.9524418273645546	0.9526241271282632	0.9522317448747154	0.9455772798667301	0.9525667836790517	0.9443027949183304	0.944806439515207	0.9859613583188909	0.9443027926497277	0.9447558757192177	0.9522957091073856	0.9900076201232034	1.0	0.9510087638168284	0.952567130157283	0.9524842377558059	0.9890655799180329	0.9447921004145554	0.944705181776346	0.9513803323469157	0.9448319030192133	0.9444950942951438	0.9513505443998216	0.9451257997218359	0.9524716051364365	0.9447565592635213	0.9446995092024539	0.9450028971746179	0.9519233720400729	0.9448541054832714	0.9434633165104542	0.9527303559127439	0.9900376652806653	0.9450595921205098	0.9524414925373135	0.9446570756029686	0.9521639669608508	0.9447175506445673	0.9448079830779785	0.944811715069746	0.9447566910253481	0.9456530976190476	0.9520682236227824	0.9447544464902187	0.952627069756769	0.9446978164053624	0.944296985965694	0.9445700445831475	0.9910277260878284	0.9894017351129364
Serratia_marcescens_U36365	0.9495726662097327	0.9516769958847736	0.9540164241450539	0.9530649313501144	0.9688096483078965	0.9487686383981155	0.9525105437026842	0.9534867752808989	0.9527018609453878	0.9691945787952879	0.9546539129459279	0.9534872067415731	0.9692345141065832	0.9495041767262192	0.953137605475763	0.9494511131428572	0.9525305059797607	0.9517220183066362	0.9494502765714288	0.952625049436652	0.9850521117484597	0.9519454121376812	0.9516196658331438	1.0	0.9531509268402155	0.953677543859649	0.9516740605923582	0.9529860901395562	0.9522742117323557	0.9533625718778077	0.9525297930082798	0.9484936372315036	0.9940019248151191	0.9530000206944127	0.9537338404159132	0.9526259346976316	0.9498854385161438	0.952838937342208	0.9542447166443553	0.9527244598980066	0.9486427012310606	0.9535524774774774	0.951822357483534	0.9528134369960839	0.969095821261422	0.9487653440150802	0.9824026362456748	0.9525884548171994	0.9525297746090157	0.952535376121463	0.9526332912264586	0.9494715351194788	0.9690896157283289	0.9526266076356946	0.9689843839285714	0.9498891710556447	0.9494567238618165	0.9494022521085025	0.9513739397371999	0.9515041184479239
Serratia_marcescens_WVU-003	0.9517510155891792	0.9530249942035707	0.9525389506457564	0.9527549313815188	0.9587823765227022	0.950365938009788	0.9526337394285714	0.990186677168662	0.9528433195592286	0.9597290115248227	0.9902834375	0.9901868809073725	0.9584929946043166	0.9509724000951475	0.9999982820412935	0.9521147904328019	0.9528179008947005	0.9532700348270258	0.952111749430524	0.9526467231509045	0.9536404058624578	0.9532729358007768	0.9529667374429224	0.9538688661417324	1.0	0.9904678193739425	0.952584633371169	0.9529161061130335	0.952943635737253	0.9899046733458569	0.9528152144987382	0.9511094100856329	0.9535869629963898	0.952740899931303	0.9898620868644068	0.9526663842454776	0.9521548826611985	0.9528938390804598	0.9898991274883524	0.953110635321101	0.9498546287593985	0.9902454748486745	0.9529152339648482	0.9523117676652184	0.9594943614887452	0.9503798158508159	0.9532997669155918	0.9526606753663004	0.9528253062629043	0.9528187933012159	0.9529870926223858	0.9509315349833412	0.958291386516854	0.9526460682390657	0.958370299279928	0.9521569036226931	0.9521161406713862	0.9518897471212463	0.9529077276867031	0.9528636792883213
Serratia_marcescens_UMH1	0.9518583058230169	0.9531685120705664	0.9528232284730195	0.9528375074048758	0.9589115034421497	0.9504855138662316	0.9528317499429614	0.991559977183157	0.9528509963436929	0.9595906141906875	0.9910126804558886	0.991560398257623	0.9584887063563116	0.9502881731684112	0.9905241224920803	0.9516683276450512	0.9523719593514501	0.9536001247689463	0.9516761296928327	0.9527762693710118	0.9537088427898631	0.9528411800818554	0.9523715604949586	0.9538783856502242	0.9905248215417107	1.0	0.9528052597994531	0.9525005470359352	0.9527369486887115	0.9908479047217538	0.9523698995204385	0.9509141805621725	0.9537412528115159	0.9528523761926398	0.9912302852947348	0.9527778299521312	0.9516627736063709	0.952838881548975	0.9904721283354512	0.9527431854746037	0.9493881159080243	0.9911054	0.952639652809502	0.9527449474885845	0.9596384449388209	0.9504754020041948	0.9534211557562078	0.9527797379216043	0.9523710641699017	0.9523738844485041	0.9525771366643853	0.9503168712824173	0.9583839816267086	0.9527781221513218	0.9584176757242306	0.9516715540386802	0.9515420022701475	0.9516761711302768	0.9523719401279708	0.9523144454566158
Serratia_marcescens_4201	0.945304707733813	0.9854764478260869	0.9436625998645904	0.943803531539679	0.9518156031128404	0.944857429960639	0.9433596568074059	0.952275516078255	0.9446694327538885	0.9524320506912443	0.9525633371298408	0.9522755183269621	0.9528098185117966	0.9454874120181949	0.9520932003626474	0.9444959328526363	0.9452064668483198	0.9857648563404624	0.9444961536728258	0.9444629993136582	0.9527234861552428	0.9897922394862234	0.9897399361745933	0.9512721608265947	0.9520936219401632	0.9523279160966712	1.0	0.9449562642889804	0.9449470929435944	0.9512019909604521	0.9452065023847377	0.9447636089517079	0.9514820263334076	0.9449274988620847	0.9523718515144615	0.9444629009380004	0.9446498579801623	0.9448064103741106	0.9525955035235281	0.9453512892865336	0.9436539377990432	0.9522924546279491	0.989687652483756	0.9440722739602171	0.9524626255181944	0.9448457046979867	0.9522355595749491	0.9444684259894761	0.945207354677566	0.9452160526913468	0.9451245090909091	0.9457006257492209	0.9520323023417575	0.9444640892448513	0.9527870627289378	0.9446474954914337	0.9446986938233342	0.9446571963449967	0.9898330799421607	0.9894406853839801
Serratia_marcescens_SMB2099	0.9624543771119622	0.9432899953660797	0.9877387510602205	0.9893631432139884	0.9544667143186536	0.9604318341121496	0.9891671735015772	0.9529861288837745	0.9893177969987496	0.9548409605685465	0.9528103590456336	0.9529863544303798	0.954407563044475	0.9603900914340712	0.9530667237390097	0.9625822797107999	0.9866442001729355	0.9439341870202373	0.962576249435156	0.9895206819603753	0.952876493626883	0.9454728505214369	0.9450970025421771	0.9530633691920349	0.9530669018972696	0.9529688251554942	0.9451014551296762	1.0	0.989342970255551	0.9526009273356401	0.9866384479031561	0.9602425301775149	0.9530823790969517	0.990090658808672	0.9530367646378153	0.989518392410342	0.9627926772009029	0.9893482650907555	0.9522557971014493	0.9878989411764707	0.9597656018957345	0.9530888719371244	0.945907537641881	0.9894039646733347	0.9547090334486736	0.9604304671805654	0.9528635408921933	0.989524263969975	0.986643346303502	0.9866416778378378	0.9867113330447955	0.9604621984107874	0.954091294632573	0.9895274791492911	0.9545191035902127	0.9627827787810384	0.9630242831338903	0.9617049921507065	0.9452605013863216	0.9450162609902824
Serratia_marcescens_UMH3	0.9628636396234872	0.9430914156206416	0.9866736305596936	0.9917442975036106	0.9540711074918566	0.9605120490081681	0.9904043516209476	0.9527514311759343	0.9916339442724457	0.954424462353212	0.9526941928044282	0.9527514334548769	0.9540831446395563	0.9607213468013468	0.9528310202205884	0.9629086729013583	0.9851461362176056	0.9432663014331947	0.9629128879982186	0.9916689742533471	0.9531070107176142	0.9450637814737816	0.9444981260096931	0.9526330156537753	0.9528305698529412	0.9528326562857798	0.9451654226804124	0.9891235531289374	1.0	0.9520957778284671	0.9851417566409597	0.9605170299598962	0.9527933471359559	0.9921410152075626	0.9528283211177278	0.9916724103831891	0.9631245617574535	0.9912296822429908	0.9521625223983461	0.9867135809075344	0.9579173445930096	0.9526282350251486	0.944555795559667	0.9905270446521287	0.954609103751737	0.960505403828198	0.9526670530726257	0.9916072729145212	0.9851457164275006	0.9851465538659241	0.9862264307228916	0.9607958108758422	0.9543920032384918	0.9916746014418126	0.9539473487297923	0.9631294037211388	0.9629077030058322	0.9617455687416032	0.9445226580526073	0.9447376573668435
Serratia_marcescens_WVU-005	0.9517389609789886	0.9525788331008833	0.951533431641518	0.9526866469786461	0.9586039906521256	0.9503844395038616	0.9521782224247949	0.9901714603702932	0.9528400482536765	0.9590881830297644	0.9905200739176347	0.9901722924901186	0.957701897286387	0.9498400310484832	0.9898310779816514	0.9514231360946745	0.9514031509347927	0.9532294717244589	0.9514207077833412	0.9527236714089032	0.9538059772985245	0.9528408926940639	0.9517685411925354	0.9540589640449438	0.989832306088407	0.9911436879881782	0.9520689669234255	0.9526578959484345	0.9524675575301892	1.0	0.9513994161915621	0.9508348096144694	0.9528318776607663	0.9531126755088041	0.9906093810936837	0.9527256802018811	0.951619118852459	0.9528794975911907	0.9891960676268003	0.9528718410718411	0.9487284212984587	0.9996202662129704	0.9524443292405639	0.9530331258644538	0.958274932507192	0.950383769302761	0.9531191165114694	0.9527282702454691	0.9514018262653899	0.9514034101277372	0.952882674177972	0.9500226866028709	0.9582674909665763	0.9527253327214318	0.9580511121136926	0.9516203255919854	0.9511250306748467	0.9514156869881711	0.9514125141948673	0.9509141574554478
Serratia_marcescens_2838	0.9622698986942818	0.9438244548651818	0.9865945867237688	0.9852330354457572	0.9537865949074075	0.9600550881670534	0.9858641837837838	0.9525486870298611	0.985285897160069	0.9541126853568119	0.9528358605614359	0.9525489104171417	0.9546648914312398	0.9597838395620091	0.9524205023978077	0.9625893081618812	0.9999898851007722	0.9444301375932836	0.9625899751300024	0.9856882597402599	0.9531927932960895	0.9463173114829246	0.9454873935926774	0.9528205006890216	0.9524436934673366	0.952450412087912	0.9457586880400182	0.9864032476786873	0.9844892542083956	0.9509763646684831	1.0	0.9598139299883313	0.9529396859238881	0.986375436893204	0.9527081155433288	0.9856918250703616	0.9627800113147771	0.9861645057322084	0.9524589666283083	0.9869657228528592	0.9575838072965388	0.9529474427655678	0.9459188477460901	0.9856721129482501	0.9543374055944057	0.9600462737819027	0.9526836112390605	0.985697461038961	0.9999823149368997	0.9999891861341372	0.9974780633110499	0.9599340676351513	0.9546423953216373	0.9856964696969697	0.9542519049836982	0.9627791808101381	0.9622436201847262	0.9617416350658041	0.9454698483107332	0.9454413220105577
Serratia_marcescens_E28	0.9796909431377028	0.9416031684334513	0.9612532549857551	0.9610843401135291	0.9517043052884615	0.9938666336224701	0.9608742514827995	0.9515502901998096	0.9611756152389966	0.95186754767077	0.9516998942420682	0.9515500594671741	0.9511454422098377	0.9893195914396887	0.9515549845715642	0.9792350159598724	0.9608116171308214	0.9438962375059496	0.9792294642042865	0.9615311327014219	0.949838722741433	0.945916051502146	0.9457543836268443	0.9496423456199138	0.9515548160455732	0.9516624510739857	0.9454940462700661	0.9611327399857786	0.9608696327683618	0.951312486280124	0.9608106697892271	1.0	0.9494478056206088	0.9614482136105861	0.9515025470574219	0.9615210666034605	0.9791288377392888	0.961678186157518	0.9513367724236642	0.9605467108376715	0.9712324595623215	0.9514477488038278	0.9452991666666668	0.9611674501424502	0.9522894213075062	0.9938681016318942	0.9495167529076668	0.9615239431279622	0.960811378422654	0.9608201123595506	0.960865191359474	0.9893640255245513	0.9516724665856622	0.9615351007347712	0.9511998488120951	0.9791206244302645	0.9795650458295143	0.9789510623131755	0.9453398458985303	0.9448561163447952
Serratia_marcescens_B3R3	0.9485570199727644	0.950031903690369	0.9521361955778436	0.9514314373297001	0.9679134046306506	0.9480424590930342	0.9514279325084365	0.9522015598575879	0.9518691742909425	0.9684892067360957	0.9540297102095409	0.9522015798842902	0.9684482089222614	0.9485988030702807	0.952781177130045	0.9482473742889647	0.9520497912365222	0.9511408441116406	0.9482463208191126	0.9520212571690755	0.9838239966130398	0.9513336085489315	0.9510692244076888	0.993152549662093	0.9527811434977579	0.9532103399369654	0.9510340927329469	0.9522549920073077	0.951655550983082	0.9520852123379527	0.9520484029371272	0.9477559773103286	1.0	0.9521601103194668	0.9530205351095055	0.9520289125946318	0.948246204778157	0.9519490123739688	0.9531367652947721	0.9523358506703653	0.9478342670157069	0.9527432590591941	0.9512340779981966	0.9521336440677967	0.9684802820341994	0.9480418489948574	0.981044912167952	0.9520312981651377	0.9520500114705207	0.9520500367056665	0.952150016014642	0.9485939817702087	0.9685012363798088	0.952028449185593	0.9686901423487544	0.9482476496018201	0.9484358793064623	0.9487411885430763	0.9509271221254746	0.9503758266309204
Serratia_marcescens_1602	0.9631470177807788	0.943721929620135	0.9878626746421705	0.9920443414229414	0.9547335654401491	0.9611660635068878	0.9909121645201496	0.953078142337426	0.9919172757406257	0.9550201689032854	0.9530980673431735	0.9530783628922237	0.9546726878745966	0.9609585471110046	0.9531042909423605	0.9635930220026943	0.98691985948984	0.9443178483938064	0.9635869600359227	0.9920482613189993	0.9531641569632044	0.9458418179723502	0.9455739814814814	0.9533785103448276	0.9531078499542543	0.9532971818802642	0.9456690629274966	0.9902212515802781	0.9922565583881578	0.9531584434285715	0.9869149005620407	0.9609524155046089	0.9530192893284268	1.0	0.9536311666284668	0.9920490140553948	0.9636019420745398	0.9913129356652093	0.9527283490241102	0.987786110151188	0.9600026483151402	0.9534061146496815	0.9457060934968757	0.991179639056958	0.9550680454440066	0.9611757146193368	0.9528567780872796	0.9920526953286483	0.9869194336359708	0.9869193428447903	0.9871288576373864	0.9609700719597025	0.9546935960477941	0.9920512962580113	0.954522617728532	0.9635920408621464	0.9636450562050359	0.9626452881812065	0.9457104656011118	0.9454354849113108
Serratia_marcescens_BWH-23	0.9518737046394121	0.9538619136089177	0.9536599145496537	0.953623905393053	0.9595828337028826	0.9509745109455053	0.9534952430077946	0.9913457499475561	0.9534980792124543	0.9602718464961068	0.9907603471634208	0.9913455443675266	0.9591876449438201	0.9510328714048015	0.9901438186056369	0.9519056133150936	0.9531197422917624	0.9541780989036625	0.9519114591883264	0.9533898603799495	0.95438902455508	0.9538264338404795	0.9530906444188724	0.9544517118950703	0.9901436342445433	0.9916374400504839	0.9536444130484724	0.9531275312066574	0.9530782485098578	0.9907197201017813	0.9531311034164359	0.9512048944246739	0.954210279481936	0.9533240390355913	1.0	0.9533942687113757	0.9519565039908782	0.9532073115808823	0.9903031706281834	0.9534135343228199	0.9500937041392286	0.9910441979232889	0.9534521143250689	0.9532630119650253	0.9600943582887701	0.950981562645552	0.9539788277890926	0.9533958215102976	0.9531648354430381	0.9531242485615651	0.9533200392609701	0.9510902306777643	0.9590586629213483	0.9533976727688787	0.9589854394245897	0.9519632542759406	0.9519113337893296	0.951922963723477	0.9529901217830882	0.9531769781357884
Serratia_marcescens_AR_0123	0.9625823746345852	0.9436770076019351	0.9875857892482331	0.9942576253031529	0.9535056698895028	0.9607357092941997	0.9906943223293009	0.9528121588315837	0.9938782730030333	0.9541009723807351	0.9527091207015924	0.9528121588315839	0.9541846805074972	0.960824377258492	0.9527222600548447	0.9625925913472316	0.9858218768964023	0.9440133846153848	0.9625866442501682	0.9999990279706409	0.9533242090592335	0.9450147289156625	0.9442727644894204	0.9527513383838384	0.9527220361060329	0.9528158563283923	0.9449004203031696	0.9886377999999999	0.9916462281243567	0.9522437881219902	0.9858234243606415	0.9606215997164461	0.9529174022988507	0.9917375175837815	0.9528639986329459	1.0	0.9630102245172879	0.9909563657166633	0.9515662631578948	0.9863947743876236	0.9590633640226629	0.9530995500459136	0.9447121815249944	0.9903763486084955	0.954048340992647	0.9607273602050327	0.9520116962843297	0.9999186788335648	0.9858214521022974	0.9858220632856524	0.9861704340277778	0.9608254289156625	0.9545178540179601	0.9999827043650794	0.9535707988097962	0.9630068500224519	0.9624394411044311	0.9610789951305887	0.9444493647871117	0.9446434344603983
Serratia_marcescens_WVU-002	0.9895979569217902	0.9427735140653357	0.9621222525366405	0.9624417983344588	0.9509724337404933	0.9782781865168539	0.9623948928007222	0.9513156430029485	0.9624002770894347	0.9517867857142857	0.9514790615769144	0.9513155863007485	0.9514335780453914	0.9772003563165201	0.9515671791383221	0.9998752823984525	0.962172013089596	0.9429937270043154	0.9998682069632495	0.962379077233947	0.9493132507388041	0.944866318768395	0.9447476040955632	0.9494428024606972	0.9515659251700681	0.9513056116900769	0.9447959171730813	0.9620784554856114	0.9624068708091195	0.9509554288300519	0.9621712189616253	0.9781121638225257	0.948361319554849	0.9626130820995963	0.951223853294091	0.962331777378815	1.0	0.9626673026612541	0.9515791985428053	0.9619515451230629	0.9737580707762556	0.9511678552036199	0.9443915433212996	0.962254952681388	0.9516016898470099	0.9782824612272419	0.9486532069510268	0.9623384896768401	0.9621749717896637	0.9621720717670955	0.9622193333333334	0.9773439420625725	0.9520134945004584	0.9623859744050292	0.9515265451590434	0.9999842236740968	0.9880002561930975	0.985217959488273	0.9446897521600727	0.9447100180546152
Serratia_marcescens_UMH9	0.9633842259887007	0.9436889731621936	0.9883181731807384	0.9913257422852376	0.9547498346144889	0.9612449683321604	0.9909450531803963	0.9528480591581342	0.9911208390589217	0.9550320660966027	0.9530053933102653	0.9528482821387941	0.9543381608133086	0.9609884503982622	0.9526939807604216	0.963088151071026	0.9865923303706916	0.9440729825783971	0.9630821375422772	0.991133550935551	0.9534323836126629	0.9456168748554246	0.9454173970384081	0.9536116390804599	0.9526939670178654	0.9529826165447897	0.9454312491357456	0.989313200929643	0.9911905106913018	0.9529060302891235	0.9865898764361588	0.9610011325703386	0.9533718711162256	0.9910549864724246	0.9530299450045832	0.9911333721413722	0.9630958930987821	1.0	0.9525908041474653	0.9883537076455255	0.9599325863300787	0.9532866222732491	0.9454900555812877	0.9908136166214242	0.9550310162412994	0.9612431191369606	0.953347410004675	0.9910717609147609	0.9865919076522869	0.9865921656189032	0.9867124436253254	0.9610750398647016	0.9546764260929911	0.9911369099604908	0.954576004159926	0.963087846188543	0.9632579372602122	0.9624554943820225	0.9455434925788496	0.9452647951862995
Serratia_marcescens_SER00094	0.9517098055364906	0.9521427450980393	0.9536072783647221	0.9516871330589849	0.9586505912199426	0.9504389611605053	0.9517854435299498	0.9894522097931616	0.9516930190410645	0.9590097144754316	0.9914130432086005	0.9894524145208949	0.9581230309094952	0.9508509479465138	0.9897615708245243	0.9518350502283104	0.9525513159111934	0.9529792957746479	0.95183399543379	0.9516001441317776	0.9540779946702199	0.9531310555050045	0.9520240745793543	0.9539769603916333	0.9897821378727004	0.990117573000423	0.9526835855487389	0.9520737302495992	0.95217157532676	0.9887724953134763	0.9525487303422757	0.9505802427415516	0.9536025980392158	0.9521094840632882	0.9895872819644369	0.9516050778032036	0.9518304885844748	0.9520899816134223	1.0	0.9523756064814815	0.9499885252477585	0.9900311068943706	0.952708872983413	0.9522009298569453	0.9592787186320232	0.9504387833411323	0.9532757505048239	0.9516045298558682	0.9525537604070305	0.952550117946346	0.952639861046781	0.950818041557201	0.9573495825932504	0.9516020178448866	0.9579084368737475	0.9518317031963471	0.9515975841674248	0.9513543848078235	0.9518029454380801	0.9524321028675466
Serratia_marcescens_SM39	0.9627553705815279	0.9438172821235612	0.9899420212089077	0.987184321413184	0.9536928654562382	0.9597677093538606	0.9865909161457209	0.9527332634730539	0.9872110114298039	0.9541702936378467	0.9529657719990714	0.9527332588668815	0.9542490676973531	0.9598564849215925	0.9528498323380801	0.9622825525114156	0.987290729457198	0.9443714875262299	0.9622899474885845	0.9870962923043759	0.9535397160957296	0.9460961999537143	0.945399150614992	0.9530208215363194	0.9528488883785025	0.9527512739441495	0.9456555461025522	0.9875442196531793	0.9869743010291596	0.9527986791579922	0.9872871594078525	0.9597881509613103	0.9531077620593692	0.9876769840241798	0.9529627727588603	0.9870933728448275	0.9624657939227781	0.9880522540716612	0.9523701113172541	1.0	0.9589230826347306	0.9529823604060915	0.9458080677337045	0.9870171732588133	0.954295152869238	0.9597646966868876	0.9528733970622524	0.987028364224138	0.9872903068011156	0.9872916112422228	0.9877075622852233	0.9598215774240232	0.954405873501058	0.9871028583746497	0.9540787573270808	0.962470137080192	0.962140971650663	0.9619288755384267	0.9456797200370199	0.9457006811862836
Serratia_marcescens_332	0.9747793064774548	0.9433877506053269	0.9594969815777042	0.9596211187322611	0.949467361308677	0.9709390439276486	0.9596736254789272	0.950255065913371	0.9592999241885809	0.9498445407196972	0.9503297350993378	0.9502548352165725	0.9500205579399141	0.972973836104513	0.950283229608675	0.9740111647139904	0.9582953766233766	0.9435331400384985	0.9740112313347118	0.9594855367366413	0.9487925934690015	0.944852416123582	0.944756598062954	0.9493575	0.9502839957567186	0.9501574214876034	0.9445073881673882	0.9598759752616556	0.9586822088637437	0.9491693050011741	0.958300661313179	0.9708697810394611	0.9490257122405152	0.9599322309711287	0.9500953358472779	0.959485663167939	0.9744995005753739	0.9601437894736841	0.9505348117452048	0.959617000959693	1.0	0.9502810082840237	0.9443064365041043	0.9599429020643302	0.9503374833015268	0.9709292528195489	0.948448478926301	0.9594732395038169	0.9582951310507675	0.95830187012987	0.9593249916607102	0.97293732304038	0.9498621557884708	0.9594869291338585	0.9495073483412323	0.974503843498274	0.9740142631217051	0.9734295812979763	0.9443797442702051	0.9442416658642273
Serratia_marcescens_UMH12	0.9515898061836641	0.952946177912678	0.9534544888991675	0.9531227504595589	0.9588452232142858	0.9503877780384796	0.9527039789135917	0.9914079581589959	0.952875929590428	0.9595707033162697	0.9909477148891236	0.9914083682008368	0.9587116282746161	0.9504476024934068	0.9903259983274098	0.95172750456621	0.953182541436464	0.9531825156794425	0.9517343926940639	0.9529570252873564	0.9538575804988662	0.9532956287015946	0.9528866421849896	0.9539483615436696	0.9903274325736986	0.9913622731110173	0.9532201753586883	0.9527780027675276	0.9524753380539059	0.9996424144828966	0.9531802808471456	0.9508402321685017	0.9536508240887481	0.9530360309865573	0.9909288568398728	0.9529668122270742	0.9517175730593607	0.9528468120266238	0.9908393633671743	0.9529732956381262	0.9498061640274168	1.0	0.9527464612235614	0.9529143129595589	0.9586674239395958	0.9503902558084957	0.9535435960926851	0.9529683934727649	0.9531811302946593	0.9531887059636198	0.9533318470750806	0.9504463956834532	0.9581085576274996	0.9529571080459771	0.958358970886933	0.9517262123287671	0.952038344795965	0.9518625165110453	0.9528536960514233	0.9525017231959936
Serratia_marcescens_UMH7	0.9448835974499089	0.9859825102969868	0.9457317455896008	0.9449791430545957	0.9517677938475666	0.944620717960711	0.944750418775886	0.9524273715325147	0.9450223334864493	0.9522888178694159	0.9528998902606309	0.9524275920873124	0.952923536305147	0.9456202910752947	0.9525630230435774	0.9440843302462164	0.9454579355581129	0.9866124685193226	0.9440847729839621	0.9447770348166935	0.9530933728890918	0.9903282119757981	0.9904435231539425	0.951501869900272	0.9525411747262774	0.9524942116087752	0.9895599895331799	0.9452079043438077	0.9448526934626935	0.9517852823769561	0.945457838895282	0.9445173863365863	0.9518183865127858	0.9454132220676867	0.9526283755997258	0.9447772001845017	0.9444000565482922	0.945463106323836	0.9528152536973835	0.9452778246753246	0.9430977727054299	0.9523849126786121	1.0	0.9455001342903451	0.952410472260431	0.94462395696913	0.9524116318181818	0.9447377519022366	0.945454246260069	0.9454569873417722	0.9452628676470589	0.9456433694344163	0.9519199299883314	0.9447811943739912	0.952805829318651	0.9443982764080525	0.9444749651293587	0.9443829382716049	0.9905648811013769	0.9903178202716824
Serratia_marcescens_SmUNAM836	0.963227198373249	0.9438775517403575	0.9868764509846354	0.9910251091978161	0.9547837535145267	0.9599716408086506	0.9906216248704663	0.9532744286695671	0.9909940104821803	0.9550141451016636	0.9533007719135086	0.953276111747195	0.9546786453259105	0.9607900532558702	0.9528192282958199	0.9633072430224643	0.986231232698962	0.944363947858473	0.9633053755389154	0.9908551144717497	0.9535780117233295	0.9460621047729919	0.9455358691588783	0.9535454435950891	0.9528187781350482	0.9531095215090867	0.9449373287671233	0.9895252005119454	0.9906516080715624	0.95326968952734	0.9862267337226908	0.9602341340648854	0.9534530166051661	0.9911106939799332	0.9535656316520129	0.990856987394958	0.9633793688989783	0.9908347405857741	0.9529535597952535	0.9873283836858007	0.9597619233532935	0.9535036877306274	0.9458641651162791	1.0	0.9552226325624854	0.959966169212691	0.9533949343339587	0.9908582146607856	0.9862312370242216	0.9862284360804673	0.9865420890041046	0.9608521438953489	0.9548940388170055	0.9908581344537813	0.9547207162726008	0.9633782133938706	0.9634149909214708	0.9622998646820027	0.9454195316868593	0.9454313403019744
Serratia_marcescens_ATCC_274	0.9518834181054596	0.9513897688929974	0.954608692902319	0.9545972691597414	0.9931101755127935	0.9510760237812129	0.9541606711254613	0.9589792363877822	0.9542598385236448	0.9941059585600671	0.9595892734566526	0.9589794621513944	0.9883965460385439	0.9506660131195337	0.9590812959251838	0.9519934717685488	0.9535783042161659	0.9524333735778965	0.9519871418572096	0.9543760815480304	0.9685247044389919	0.9528464986123959	0.9524980022988507	0.9693557575757576	0.9590780917390336	0.9595924849565411	0.9528605283802491	0.9544825459558824	0.9543674959537574	0.9578757149171271	0.9535771342031687	0.9509641743119266	0.9680628663410302	0.9545999675249361	0.959180782358156	0.9543746579129233	0.9520265810968495	0.9547956644981413	0.9593488681757657	0.954744591091209	0.9497973758022344	0.9587998379218473	0.9528463157894738	0.9544812066961171	1.0	0.951069980979553	0.9680236169265035	0.9543780465330569	0.95357762170976	0.9535825716282321	0.9543407266355141	0.9507508527696793	0.988106784093365	0.954379048606312	0.9881559795134444	0.9520181843640606	0.9520436886199675	0.9514416246822279	0.9526025005735261	0.9522774647235717
Serratia_marcescens_CAV1492	0.9797082397504455	0.9439274352392066	0.9601940325203251	0.9614191919663708	0.951488700284091	0.9999979672070057	0.9611384440804867	0.9508621116561551	0.9613722421838545	0.9518705778834721	0.9513097908834588	0.9508618827376782	0.9513549249463903	0.9902973601361413	0.9504863819444443	0.9788596805896808	0.9606288940520448	0.944411344361603	0.9788624145633236	0.9614615799299884	0.9493889468757314	0.9458331474568362	0.9456132524498366	0.9496159017941453	0.950485412037037	0.9507987255358806	0.9455610461893765	0.9608864449112978	0.9610577674201818	0.95073349519118	0.9606537104283055	0.9946974453157243	0.9494641498829042	0.9614638165266106	0.9510891244454821	0.9614629234717685	0.9788177405670909	0.9616718576796618	0.9512341342092914	0.9604204549696685	0.970843975791434	0.9508398029094322	0.9454873192982456	0.9603792955768781	0.9520135949727293	1.0	0.9494543483329448	0.9614123471768551	0.9606272955390336	0.9606377341389728	0.9608435770843037	0.990390176483096	0.9515017599234815	0.9614641997200187	0.9516230600571973	0.9788090555927663	0.9792898291750955	0.9784981605049595	0.9454305322841936	0.9451725005799118
